Restaurant ID,Name,Aggregate Rating,Rating Subtitle,Votes,Dining Review Count,Delivery Rating,Delivery Review Count,Cost for Two,Cost for One,Locality,Address,Cuisine,City,latitude,longitude
19694820,Musafir By Imly,4.0,Very Good,426,0,4.0,426,₹600 for two,₹250 for one,"Sector 29, Gurgaon","SCO-32, Central Market, Sector 29, Gurgaon","North Indian, Chinese, Fast Food, Momos, Pizza",Delhi NCR,28.46832,77.06799
20707510,Dozo - Desi Meals,4.1,Very Good,89,0,4.1,89,₹400 for two,₹200 for one,"Sector 69, Gurgaon","131, F.F, Spaze Corporate Park, Tower A, Sector 69, Tulip Chowk, Sector 69, Gurgaon",North Indian,Delhi NCR,28.39464,77.03595
20158042,Master Shifu,4.2,Very Good,504,0,4.2,504,₹150 for two,₹200 for one,"Sohna Road, Gurgaon","6, Ground Floor, Housing Board Colony, Sector 48, Sohna Road, Gurgaon","Momos, Chinese",Delhi NCR,28.42599,77.03815
20871571,Dr. Diet Daily Healthy Diet,4.1,Very Good,392,0,4.1,392,₹600 for two,₹200 for one,"South City 2, Gurgaon","110, First floor, Sapphire Mall, Badshahpur, South City 2, Gurgaon","Healthy Food, North Indian, Juices, Salad, Sandwich, Biryani, Desserts, Beverages",Delhi NCR,28.41887,77.04558
20539295,The Dirty Bird Rotisserie,3.3,Average,126,0,3.3,126,"₹1,100 for two",₹200 for one,"DLF Phase 4, Gurgaon","Khasra 48/1, Shiva Market, Chakkarpur, DLF Phase 4, Gurgaon","Fast Food, Mediterranean",Delhi NCR,28.469,77.08278
19511414,The Rollery,4.3,Very Good,"2,705",0,4.3,"2,705",₹500 for two,₹200 for one,"Sector 60, Gurgaon","Shop 102-103, 1st Floor, Ramji Market, Village Ullahawas, Sector 60, Gurgaon","Rolls, Shawarma, Biryani, Fast Food, Beverages",Delhi NCR,28.39704,77.09792
20762818,Nawab,3.5,Good,133,0,3.5,133,₹400 for two,₹200 for one,"Sector 45, Gurgaon","Shop-8, Realco Plaza, Sector 45, Gurgaon","North Indian, Biryani, Rolls",Delhi NCR,28.44551,77.06736
20726083,Rozi Roti,4.0,Very Good,30,0,4.0,30,₹350 for two,₹200 for one,"Sector 39, Gurgaon","Ground Floor, Patti Khilor, Jharsa Village Road, Sector 39, Gurgaon","North Indian, Biryani",Delhi NCR,28.44081,77.05128
20082211,Apni Rasoi,3.6,Good,23,0,3.6,23,₹350 for two,₹200 for one,"Sector 29, Gurgaon","Shop 11/12, Sector 29, Gurgaon","North Indian, Mughlai, Chinese, Momos, Biryani, Desserts, Beverages",Delhi NCR,28.46832,77.06799
18758088,72 Singh Dhaba,4.0,Very Good,677,84,4.2,593,₹500 for two,₹200 for one,"Sector 60, Gurgaon","Shop 2, Near Pioneer Park, Sector 62, Ulhawas, Sector 60, Gurgaon","North Indian, Mughlai, Chinese, Biryani, Rolls",Delhi NCR,28.39704,77.09792
20896751,Ludhiana Grill,3.9,Good,22,0,3.9,22,₹300 for two,₹200 for one,"Sector 39, Gurgaon","510, Lal Kuan, Jharsa, Sector 39, Gurgaon","North Indian, Street Food, Desserts",Delhi NCR,28.44081,77.05128
20859295,Pure Punjab,0.0,Not rated,1,0,,1,₹600 for two,₹200 for one,"Sector 56, Gurgaon","Shop 5, Bani Squir Mall, Sector 56, Gurgaon","North Indian, Biryani, Mughlai",Delhi NCR,28.42994,77.09369
20424051,Super Man Cakes,2.8,Average,13,0,2.8,13,₹650 for two,₹200 for one,"MG Road, Gurgaon","House 634, Saraswati Vihar, MG Road, Gurgaon",Bakery,Delhi NCR,28.46111,77.0961
20175057,The Momo,3.3,Average,1,0,3.3,1,₹300 for two,₹150 for one,"DLF Phase 4, Gurgaon","Shop 7, Om Apartment, Chakkarpur, DLF Phase 4, Gurgaon",Momos,Delhi NCR,28.469,77.08278
19347746,Bhookemon Goes To China,4.0,Very Good,254,0,4.0,254,₹600 for two,₹150 for one,"DLF Phase 4, Gurgaon","Kn 48/1, Chakkarpur, Sector 28, DLF Phase 4, Gurgaon","Chinese, Momos, Asian, Desserts",Delhi NCR,28.469,77.08278
20012286,Pizzawala,0.0,Not rated,1,0,,1,₹250 for two,₹150 for one,"Sector 29, Gurgaon","Shop 11/12, Sector 29 Market, Sikanderpur, Sector 29, Gurgaon",Pizza,Delhi NCR,28.46832,77.06799
20582158,Momo Junction,4.1,Very Good,82,0,4.1,82,₹300 for two,₹150 for one,"Sector 50, Gurgaon","Shop 30 A, Village Samspur, J P Market, Near Ocus Quantum Mall, Sector 50, Gurgaon","Momos, Chinese, Sichuan",Delhi NCR,28.41641,77.0606
20796419,Roll's Genie,3.4,Average,15,0,3.4,15,₹400 for two,₹150 for one,"Sector 45, Gurgaon","Shop 8, Realco Plaza, Sector 45, Gurgaon",Rolls,Delhi NCR,28.44551,77.06736
20730560,Go Zero - Guilt Free Ice Creams,4.0,Very Good,29,0,4.0,29,₹300 for two,₹150 for one,"Sector 53, Gurgaon","396, G-26, Saraswati Kunj, Sector 53, Gurgaon","Ice Cream, Desserts, Beverages",Delhi NCR,28.44407,77.09582
20797205,Deep Dish Pizza Chicago Style,3.8,Good,14,0,3.8,14,"₹1,000 for two",₹150 for one,"DLF Phase 4, Gurgaon","2531, Second Floor, Chakarpur, DLF Phase 4, Gurgaon","Pasta, Pizza, Bakery, Salad, Beverages",Delhi NCR,28.469,77.08278
20563180,Meri Wali Maggi,0.0,Not rated,3,0,,3,₹200 for two,₹150 for one,"DLF Phase 4, Gurgaon","Shop 7, Om Apartment, Chakkarpur, DLF Phase 4, Gurgaon","Street Food, Shake",Delhi NCR,28.469,77.08278
19753353,Tossed And Baked - Pizza Delivery,3.8,Good,146,0,3.8,146,₹300 for two,₹150 for one,"Sushant Lok, Gurgaon","Unit 1, Ground Floor, ROF Portico, Vyapar Kendra Road, Sushant Lok, Gurgaon","Pasta, Italian, Fast Food, Beverages",Delhi NCR,28.47134,77.07421
19733980,California Biryani,3.1,Average,106,0,3.1,106,₹400 for two,₹150 for one,"Sadar Bazar, Gurgaon","Shop 50, Hudda Market, Sohna Chowk, Sector 11 Sadar Bazar, Gurgaon","Biryani, North Indian",Delhi NCR,28.32162,76.78027
19692512,Combo100 24*7,3.5,Good,84,0,3.5,84,₹400 for two,₹150 for one,"Suncity Business Tower, Golf Course Road, Gurgaon","GF 14, Ground Floor, Suncity Business Tower, Golf Course Road, Gurgaon","Burger, Street Food, Fast Food, North Indian, Pizza, Beverages",Delhi NCR,28.4097,77.06801
20267607,Houz Of Commons - Pan Asian Cookhouse,4.1,Very Good,608,0,4.1,608,₹700 for two,₹150 for one,"Golf Course Extension, Gurgaon","SB-R/GL/04/026B, M3M Urbana, Golf Course Extension, Gurgaon","Asian, Chinese, Thai, Sushi, Momos, Salad, Beverages",Delhi NCR,28.41181,77.07575
20110009,Luigi's Pizza,3.5,Good,41,0,3.5,41,₹600 for two,₹200 for one,"Sector 39, Gurgaon","Shop 67B, Gali 3, Sector 39, Gurgaon","Pizza, Fast Food, Momos, Street Food, Beverages",Delhi NCR,28.44081,77.05128
19763693,Famliy Night Pizza,2.9,Average,23,0,2.9,23,₹300 for two,₹200 for one,"Sector 12, Gurgaon","Shop 10A, West Rajiv Nagar, Sector 12A Gurugram","Pizza, Beverages",Delhi NCR,28.4635,77.02679
20135360,Food Express,3.5,Good,831,0,3.5,831,₹700 for two,₹200 for one,"South City 2, Gurgaon","Shop DG 24, Ground Floor, Rodeo Drive Shopping Complex, South City 2, Gurgaon","North Indian, Fast Food, Chinese, Biryani",Delhi NCR,28.41887,77.04558
19688900,Sweetie Up,3.4,Average,73,0,3.4,73,₹200 for two,₹200 for one,"South City 2, Gurgaon","House 217, Ground Floor, Block Q1, South City 2, Gurgaon",Mithai,Delhi NCR,28.41887,77.04558
20574025,Himalayan Momos,4.1,Very Good,342,0,4.1,342,₹400 for two,₹200 for one,"Sector 50, Gurgaon","Shop 30 A, Village Samspur, JP Market, Near Ocus Quantum Mall, Sector 50, Gurgaon","Momos, Chinese, Beverages",Delhi NCR,28.41641,77.0606
20167254,Punjabi Swag,3.5,Good,914,0,3.5,914,₹350 for two,₹200 for one,"South City 2, Gurgaon","Shop - DG-24, Ground Floor, Rodeo Drive Shopping Complex, South City 2, Gurgaon","North Indian, Rolls",Delhi NCR,28.41887,77.04558
20071721,Red Pizza Shop,3.4,Average,67,0,3.4,67,₹500 for two,₹200 for one,"South City 2, Gurgaon","House 217, Ground Floor, Block Q1, Near Park Hospital, Sector 49, South City 2, Gurgaon","Pizza, Fast Food",Delhi NCR,28.41887,77.04558
20169758,Two Meaters Apart - Burgers & Fried Chicken,4.2,Very Good,"1,348",0,4.2,"1,348",₹600 for two,₹200 for one,"Sushant Lok, Gurgaon","G-009, LGF, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Burger, Fast Food, Seafood, American, Bar Food, Sandwich",Delhi NCR,28.47134,77.07421
20145999,Ghar Ki Rasoi,3.4,Average,"1,207",0,3.4,"1,207",₹450 for two,₹200 for one,"South City 2, Gurgaon","Shop DG-24, Ground Floor, Rodeo Drive Shopping Complex, South City 2, Gurgaon","North Indian, Chinese",Delhi NCR,28.41887,77.04558
19924506,Dum Biryani,3.2,Average,63,0,3.2,63,₹300 for two,₹200 for one,"Sector 8, Gurgaon","Shop 50, Hudda Market, Sohna Chowk, Sector 8, Gurgaon",Biryani,Delhi NCR,28.45946,77.02114
19697598,Momo Momo,3.4,Average,72,0,3.4,72,₹500 for two,₹200 for one,"Suncity Business Tower, Golf Course Road, Gurgaon","G-14/2, Suncity Business Tower, Sector 54, Gurgaon","Fast Food, Momos, Street Food, Desserts, Coffee, Beverages",Delhi NCR,28.4097,77.06801
20460485,Indiana Burgers,4.0,Very Good,13,0,4.0,13,₹300 for two,₹200 for one,"Sector 49, Gurgaon","Shop 26, Ground Floor, Block A, Omaxe Gurgaon Mall, Sector 49, Gurgaon","Burger, Fast Food, Rolls, Beverages, Desserts, Shake",Delhi NCR,28.41182,77.0498
19395361,Cafe 96,4.1,Very Good,255,0,4.1,255,₹450 for two,₹400 for one,"DLF Phase 4, Gurgaon","1126, Shop 02, Ground Floor, 786 Complex, DLF Phase 4, Gurgaon","Asian, Chinese, Biryani, Thai, North Indian, Salad, Beverages",Delhi NCR,28.469,77.08278
19613699,Chow Chow - The Chinese Delight,3.6,Good,285,0,3.6,285,₹500 for two,₹400 for one,"Sector 39, Gurgaon","DSS 70, Huda Market, Sector 39, Gurgaon","Chinese, Rolls",Delhi NCR,28.44081,77.05128
19441553,Mr Naan Mrs Curry,3.9,Good,2,0,3.9,2,₹500 for two,₹400 for one,"Sector 29, Gurgaon","Shop 11/12, Sector 29, Gurgaon","North Indian, Rolls",Delhi NCR,28.46832,77.06799
20068503,The Great Champaran Chicken & Mutton Since 2009,2.7,Average,17,0,2.7,17,₹550 for two,₹400 for one,"Sector 29, Gurgaon","Shop 11/12, Sector 29, Gurgaon","North Indian, Mughlai, Rolls, Biryani",Delhi NCR,28.46832,77.06799
20634959,Indian Masala Curry,4.0,Very Good,15,0,4.0,15,"₹1,200 for two",₹400 for one,"Sector 50, Gurgaon","L 1, Block L, Mayfield Garden, Sector 50, Gurgaon","North Indian, Mughlai, Chinese, Rolls, Fast Food, Desserts, Beverages",Delhi NCR,28.41641,77.0606
19459115,Rolls 99,3.4,Average,18,0,3.4,18,₹300 for two,₹400 for one,"DLF Phase 4, Gurgaon","E 3, Supermart 2, DLF Phase 4, Gurgaon","Rolls, Beverages",Delhi NCR,28.469,77.08278
20792336,Mr Naan & Mrs Curry,0.0,Not rated,2,0,,2,₹400 for two,₹400 for one,"DLF Phase 4, Gurgaon","Shop 7, Om Apartment, Tower A, Chakarpur, DLF Phase 4, Gurgaon","North Indian, Biryani, Pasta, Chinese, Beverages",Delhi NCR,28.469,77.08278
20725646,Dilli Meri Jaan,3.4,Average,33,0,3.4,33,₹450 for two,₹400 for one,"Sector 39, Gurgaon","Ground Floor, Patti Khilor, Shamshpur 92, Jharsa Village Road, Sector 39, Gurgaon","North Indian, Fast Food",Delhi NCR,28.44081,77.05128
19298841,How I Met Your Burger,3.6,Good,621,0,3.6,621,₹400 for two,₹400 for one,"Sector 50, Gurgaon","Shop 4, 2nd Floor, Ashoka Complex, Sector 51, Near Sector 50, Gurgaon","Burger, Sandwich, Pasta, Fast Food, Chinese, Desserts, Shake, Beverages",Delhi NCR,28.41641,77.0606
20714452,Haagen Dazs Ice Cream & Desserts,4.3,Very Good,112,0,4.3,112,₹700 for two,₹400 for one,"Sector 53, Gurgaon","396, G-26, Saraswati Kunj, Sector 53, Gurgaon","Ice Cream, Desserts",Delhi NCR,28.44407,77.09582
20826043,Super Chai,3.9,Good,5,3,3.9,2,₹250 for two,₹400 for one,"M3M International Financial Center, Gurgaon","M3M IFC, Golf Course Extension Road, Sector 66, Gurgaon","Tea, Street Food, Shake, Beverages, Sandwich, Fast Food",Delhi NCR,28.40577,77.058
20885874,Monu Kulcha From Amritsar,4.0,Very Good,6,0,4.0,6,₹400 for two,₹400 for one,"Sector 54, Gurgaon","14/2, Ground Floor, Suncity Business Tower, Golf Course Road, Sector 54, Gurgaon","North Indian, Chinese, Sandwich, Momos, Fast Food, Street Food",Delhi NCR,28.44592,77.12238
20687349,The Mogli's Kitchen,4.1,Very Good,160,0,4.1,160,₹550 for two,₹250 for one,"South City 2, Gurgaon","Unit 103, 1st Floor, Block D, Arcadia 2, Rodeo Drive, South City 2, Gurgaon","Momos, Chinese, Tibetan",Delhi NCR,28.41887,77.04558
20792334,Thaali Walaa,3.3,Average,13,0,3.3,13,₹300 for two,₹250 for one,"DLF Phase 4, Gurgaon","Shop 7, Om Apartment, Tower A, Chakkarpur, DLF Phase 4, Gurgaon","North Indian, Chinese",Delhi NCR,28.469,77.08278
20001205,Brothers Pizza,3.0,Average,67,0,3.0,67,₹250 for two,₹250 for one,"South City 2, Gurgaon","House 217, Ground Floor, Block Q1, Near Park Hospital, South City 2, Gurgaon","Pizza, Momos, Fast Food, Beverages, Desserts",Delhi NCR,28.41887,77.04558
19474768,Absolut Pasta - By Chef John,3.2,Average,99,0,3.2,99,₹500 for two,₹250 for one,"Sector 50, Gurgaon","Shop 4, 2nd Floor, Ashoka Complex, Sector 50, Gurgaon","Pasta, Burger, Fast Food, Salad, Sandwich, Desserts, Shake, Beverages",Delhi NCR,28.41641,77.0606
19322490,AMPM Store,3.9,Good,292,9,4.0,283,₹400 for two,₹250 for one,"Sector 31, Gurgaon","Sco 9, Huda Market, Sector 31, Gurgaon","Fast Food, Burger, Pizza, Street Food, Desserts, Shake, Beverages",Delhi NCR,28.45327,77.04887
20724663,Delhi Cacies,3.3,Average,28,0,3.3,28,₹500 for two,₹250 for one,"Sector 39, Gurgaon","Ground Floor, Village Jharsa, Sector 39, Gurgaon","North Indian, Shawarma, Rolls, Wraps, Biryani",Delhi NCR,28.44081,77.05128
308027,Moti Mahal Express,3.9,Good,"5,288",143,4.2,"5,145","₹1,300 for two",₹250 for one,"The Sapphire Mall, Sector 49, Gurgaon","301, 3rd Floor, The Sapphire Mall, Sector 49, Gurgaon","North Indian, Chinese, Mughlai, Biryani",Delhi NCR,28.41186,77.04868
20880749,Family Darjeeling Momos,3.8,Good,21,0,3.8,21,₹400 for two,₹250 for one,"DLF Phase 4, Gurgaon","2531, 2nd Floor, Chakarpur, DLF Phase 4, Gurgaon","Momos, Chinese",Delhi NCR,28.469,77.08278
20645016,Hello Canteen,4.0,Very Good,4,0,4.0,4,₹350 for two,₹250 for one,"Baani Square, Sector 50, Gurgaon","G-47, Ground Floor, Baani Square, Sector 50, Gurgaon","Rolls, Momos, Fast Food",Delhi NCR,28.42549,77.05737
20750413,Food Hub,3.1,Average,148,0,3.1,148,₹500 for two,₹250 for one,"South City 2, Gurgaon","Shop DG-24, Ground Floor, Rodeo Drive Shopping Complex, South City 2, Gurgaon","North Indian, Chinese, Mughlai",Delhi NCR,28.41887,77.04558
20491269,Rocket Biryani,3.9,Good,285,0,3.9,285,₹300 for two,₹250 for one,"Sector 39, Gurgaon","510, Room 2, 1st Floor, Jharsa Village, Sector 39, Gurgaon","Biryani, North Indian, Desserts, Beverages",Delhi NCR,28.44081,77.05128
20082217,Butter Chicken Company,3.2,Average,62,0,3.2,62,₹300 for two,₹250 for one,"Sector 29, Gurgaon","Shop 11/12, Sector 29, Gurgaon","North Indian, Chinese",Delhi NCR,28.46832,77.06799
20758302,Sheetla's Tawa Parathe,4.0,Very Good,11,0,4.0,11,₹500 for two,₹100 for one,"Sector 39, Gurgaon","Shop 15, Nigam Market, Near Kanhai More, Sector 39, Gurgaon",North Indian,Delhi NCR,28.44081,77.05128
19443457,Butter Chicken Factory Since 1979,3.3,Average,10,0,3.3,10,₹500 for two,₹100 for one,"Sector 29, Gurgaon","shop no 11/12, Market, Sector 29, Gurgaon","North Indian, Mughlai, Biryani, Rolls",Delhi NCR,28.46832,77.06799
20612125,Theka Coffee,4.2,Very Good,54,0,4.2,54,₹400 for two,₹100 for one,"Central Plaza Mall, Golf Course Road, Gurgaon","54, Central Plaza Mall, Parsvnath Exotica, Golf Course Road, Gurgaon","Coffee, Shake",Delhi NCR,28.44283,77.10142
19908029,Dil Se Indian,3.2,Average,61,0,3.2,61,₹600 for two,₹100 for one,"South City 2, Gurgaon","House 217, Ground Floor, Block Q1, Near Park Hospital, South City 2, Gurgaon","North Indian, Chinese, Fast Food, Biryani, Momos",Delhi NCR,28.41887,77.04558
19803876,Rabdi Land,3.0,Average,70,0,3.0,70,₹200 for two,₹100 for one,"Sector 49, Gurgaon","House 217 Ground Floor, Block Q1, South City 2 Near Park Hospital, Sector 49, Gurgaon","Desserts, Mithai",Delhi NCR,28.41182,77.0498
19452976,Bhau's South Restaurant,3.5,Good,54,0,3.5,54,₹600 for two,₹100 for one,"Sector 8, Gurgaon","Shop 51, Jail Road, Near Shona Road, Sector 8, Gurgaon","North Indian, Biryani, Chinese, Momos",Delhi NCR,28.45946,77.02114
19763116,Go Go Gurmet Pizza,3.6,Good,82,0,3.6,82,₹450 for two,₹100 for one,"Sector 49, Gurgaon","House 217, Ground Floor, Block Q1, South City 2, Near Park Hospital, Sector 49, Gurgaon","Pizza, Beverages",Delhi NCR,28.41182,77.0498
20575113,Pulaowala,3.4,Average,150,0,3.4,150,₹900 for two,₹100 for one,"Sector 50, Gurgaon","A8, 10, Jp Market, Village Samaspur, Near Occus Quantum, Sector 50, Gurgaon","North Indian, Biryani, Lucknowi, Mughlai, Kashmiri, Hyderabadi, Bengali, Awadhi",Delhi NCR,28.41641,77.0606
19900343,Mandarin Junction - Desi Chinese,3.9,Good,719,0,3.9,719,₹500 for two,₹100 for one,"Sector 60, Gurgaon","Shop 1-2-3, Kila 21/9, Ground Floor, CRPF Road, Sector 60, Gurgaon","Chinese, Momos",Delhi NCR,28.39704,77.09792
19695122,Too Indian,3.4,Average,45,0,3.4,45,₹900 for two,₹100 for one,"Sector 29, Gurgaon","SCO-32, Central Market, Sector 29, Gurgaon","North Indian, Mughlai, Biryani",Delhi NCR,28.46832,77.06799
19372393,Bemisaal Sanjha Chulha,2.1,Poor,7,0,2.1,7,₹550 for two,₹100 for one,"Sector 29, Gurgaon","11/2, First Floor, Sector 29 Market, Sector 29, Gurgaon","North Indian, Chinese",Delhi NCR,28.46832,77.06799
20813001,Sabse Sasti Apni Biryani,2.1,Poor,7,0,2.1,7,₹350 for two,₹100 for one,"Sector 39, Gurgaon","V.P.O Jharsa, Sector 39, Gurgaon","Biryani, North Indian",Delhi NCR,28.44081,77.05128
19361934,Sabse Sasta Spicy Food,3.6,Good,10.6K,224,3.4,10.4K,₹350 for two,₹100 for one,"Old Railway Road, Gurgaon","156/2, Bheem Chowk, Near Shiv Vatika, Old Railway Road, Gurgaon","Chinese, North Indian, South Indian, Rolls, Momos, Pizza, Fast Food, Street Food",Delhi NCR,28.45178,77.03094
20476907,Waffle Club,4.2,Very Good,380,0,4.2,380,₹400 for two,₹100 for one,"Sector 43, Gurgaon","1390, Sector 43, Gurgaon","Desserts, Shake",Delhi NCR,28.45556,77.09445
20028639,A1 Biryani And Restaurant,3.1,Average,40,0,3.1,40,₹800 for two,₹100 for one,"Sector 8, Gurgaon","Shop 50, Hudda Market, Sohna Chowk, Sector 8, Gurgaon",Biryani,Delhi NCR,28.45946,77.02114
20876294,Urban Desi,4.2,Very Good,53,0,4.2,53,₹200 for two,₹100 for one,"Sushant Lok, Gurgaon","1-F-111, Queen Market, C Block, Sushant Lok, Gurgaon","North Indian, Chinese",Delhi NCR,28.47134,77.07421
20654715,Scooby's Scoops,2.1,Poor,9,0,2.1,9,₹300 for two,₹100 for one,"Sector 69, Gurgaon","Shop 15, Ground Floor, Tulip Street Market, Sector 69, Gurgaon","Ice Cream, Desserts, Shake, Beverages",Delhi NCR,28.39464,77.03595
19444707,Pizza Point,3.4,Average,"1,312",0,3.4,"1,312",₹300 for two,₹100 for one,"Old Railway Road, Gurgaon","156/2, Bheem Chowk, Near Shiv Vatika, Old Railway Road, Gurgaon","Pizza, Fast Food, Burger, Chinese, Momos, Rolls, Sandwich",Delhi NCR,28.45178,77.03094
20650318,Chinese Hut,3.3,Average,929,0,3.3,929,₹250 for two,₹100 for one,"Old Railway Road, Gurgaon","156/2, Bhim Nagar Chowk, Near Kheda Devat Mandir, Old Railway Road, Gurgaon","Chinese, Momos, Rolls, Street Food",Delhi NCR,28.45178,77.03094
19920471,Punjabi Masala,4.1,Very Good,513,0,4.1,513,₹400 for two,₹100 for one,"DLF Phase 4, Gurgaon","Shop 7, House 63, 1st Floor, 1126 Lotus Villas, DLF Phase 4, Gurgaon","Fast Food, Biryani, North Indian, Mughlai",Delhi NCR,28.469,77.08278
19443696,Masala cottage,3.0,Average,"1,340",21,3.3,"1,319",₹200 for two,₹100 for one,"Sector 7, Gurgaon","Bheem Nagar Chowk, New Railway Road, Sector 6, Near Sector 7, Gurgaon",South Indian,Delhi NCR,28.46599,77.01355
20599921,Ghazab,3.6,Good,86,0,3.6,86,₹300 for two,₹100 for one,"Sector 57, Gurgaon","Shop 59, Block G, MKM Market, Sector 57, Gurgaon","North Indian, Rolls, Chinese",Delhi NCR,28.42666,77.07859
19997711,Bar BQ Destination,2.6,Average,1,0,2.6,1,₹600 for two,₹100 for one,"Sector 29, Gurgaon","Shop 11/12, Sector 29, Gurgaon","BBQ, North Indian",Delhi NCR,28.46832,77.06799
20064415,Oriental Bowl,3.6,Good,190,16,3.9,174,₹600 for two,₹100 for one,"Central Plaza Mall, Golf Course Road, Gurgaon","Shop 1, Upper Ground Floor, Central Plaza Mall, Golf Course Road, Gurgaon","Chinese, Oriental",Delhi NCR,28.44283,77.10142
20723665,Oven Fresh Pizzas,3.4,Average,474,0,3.4,474,₹250 for two,₹100 for one,"Sector 12, Gurgaon","156/2, Near Kheda Devat Mandir, Bheem Nagar Chowk, New Railway Road, Sector 12, Gurgaon","Fast Food, Burger, Sandwich, Street Food, Shake, Beverages",Delhi NCR,28.4635,77.02679
20804311,The Taste Of Amritsar,3.3,Average,123,0,3.3,123,₹200 for two,₹100 for one,"Sector 45, Gurgaon","Shop 8, Realco Plaza, Near Liquor Shop, Main Road, Kanhai, Sector 45, Gurgaon","North Indian, Biryani, Rolls",Delhi NCR,28.44551,77.06736
20661727,The Momo Mafia,3.9,Good,63,0,3.9,63,₹400 for two,₹100 for one,"Sector 40, Gurgaon","Shop 40, Adampur, Sector 40, Gurgaon","Momos, Burger, Rolls",Delhi NCR,28.44744,77.05864
20647620,Kolkata Kathi Roll House,3.4,Average,619,0,3.4,619,₹150 for two,₹100 for one,"Sector 12, Gurgaon","156/2, Bhim Nagar Chowk, Near Kheda Devat Mandir, Sector 12, Gurgaon",Rolls,Delhi NCR,28.4635,77.02679
19997671,Bawarchi Baba,2.5,Average,1,0,2.5,1,₹500 for two,₹100 for one,"Sector 29, Gurgaon","Plot 11/2, First Floor, Sector 29, Gurgaon","North Indian, Mughlai, Rolls",Delhi NCR,28.46832,77.06799
19548017,Chawla Chicken Social,3.4,Average,10,0,3.4,10,₹400 for two,₹100 for one,"Sohna Road, Gurgaon","Shop 15, Near Vega School, Sohna Road, Gurgaon","North Indian, Mughlai, Biryani, Rolls",Delhi NCR,28.42599,77.03815
20643476,Paratha Junction,3.2,Average,353,0,3.2,353,₹150 for two,₹100 for one,"Old Railway Road, Gurgaon","156/2, Bhim Nagar Chowk, Near Kheda Devat Mandir, Old Railway Road, Gurgaon",North Indian,Delhi NCR,28.45178,77.03094
19726097,Chawla Da Hotel,2.1,Poor,7,0,2.1,7,₹600 for two,₹100 for one,"Sector 17, Gurgaon","Shop-3, Basement, Nath Complex, Sukhrali, Sector 17, Gurgaon","North Indian, Rolls, Mughlai, Fast Food, Seafood",Delhi NCR,28.48024,77.0593
